Date,Product,Price,Quantity,Region,City,Country,Discount,Payment_Method,Customer_Age,Customer_Gender
2022-07-23,Headphones,60239.0,43.0,North,Kolkata,Germany,15.0,Credit Card,19.0,Male
2022-02-13,Phone,16060.0,8.0,West,Hyderabad,France,,Debit Card,65.0,Other
2022-03-16,Printer,40681.0,43.0,East,Bangalore,UK,15.0,Cash,18.0,Male
2022-06-10,Laptop,78391.0,33.0,South,Ahmedabad,India,10.0,Cash,35.0,Male
2022-11-01,Headphones,11649.0,47.0,West,Hyderabad,USA,0.0,Cash,23.0,Female
2022-02-16,Smartwatch,49446.0,41.0,South,Chennai,USA,0.0,UPI,51.0,Other
2022-01-25,Phone,82334.0,17.0,South,Lucknow,Canada,5.0,Cash,64.0,Male
2022-09-19,Printer,74386.0,36.0,East,Pune,Canada,5.0,Debit Card,47.0,Female
2022-04-21,Headphones,46518.0,30.0,North,Chennai,Germany,0.0,Net Banking,,Male
2022-12-08,Laptop,72016.0,34.0,West,Delhi,Germany,,Debit Card,68.0,Female
2022-02-04,Printer,,8.0,West,Ahmedabad,India,5.0,UPI,27.0,Other
2022-06-29,Tablet,92992.0,31.0,South,Hyderabad,USA,0.0,UPI,21.0,Other
2022-02-09,Printer,80456.0,49.0,West,Hyderabad,India,0.0,Cash,64.0,Male
2022-02-21,Mouse,37134.0,42.0,East,,Germany,10.0,Cash,,Male
2022-06-17,Monitor,20751.0,6.0,East,Lucknow,USA,,Debit Card,64.0,Other
2022-12-28,Tablet,20313.0,10.0,South,Pune,India,5.0,Cash,52.0,Female
2022-08-27,Camera,45364.0,47.0,East,Ahmedabad,Canada,15.0,Credit Card,31.0,Other
2022-12-08,Monitor,3432.0,,North,Ahmedabad,Germany,,Debit Card,48.0,Other
2022-09-01,Headphones,75552.0,40.0,South,Hyderabad,Canada,5.0,Cash,67.0,
2022-04-06,Camera,1705.0,39.0,South,Delhi,Canada,15.0,Credit Card,61.0,Male
2022-09-24,Camera,93409.0,15.0,East,Hyderabad,Germany,15.0,Net Banking,57.0,Other
2022-07-17,Keyboard,30124.0,,East,Kolkata,Germany,0.0,Credit Card,36.0,Male
2022-09-29,Laptop,79565.0,48.0,North,Delhi,Canada,0.0,Credit Card,68.0,Male
2022-05-11,Mouse,60394.0,20.0,West,Mumbai,Germany,5.0,UPI,66.0,Female
2022-11-24,Headphones,64248.0,40.0,East,Bangalore,France,5.0,Cash,43.0,Other
2022-03-30,Headphones,420.0,34.0,South,Chennai,Canada,0.0,UPI,53.0,Other
2022-06-05,Printer,85944.0,32.0,East,Pune,Canada,15.0,UPI,69.0,Male
2022-01-11,Tablet,14778.0,2.0,,Bangalore,Germany,0.0,,69.0,Other
2022-08-28,,,1.0,West,Kolkata,Canada,20.0,Debit Card,53.0,Female
2022-05-19,Camera,49520.0,13.0,West,Delhi,Germany,0.0,Credit Card,46.0,Male
2022-11-12,Mouse,45860.0,36.0,South,Hyderabad,UK,15.0,Net Banking,28.0,Male
2022-04-15,Mouse,74319.0,43.0,South,Ahmedabad,UK,10.0,Net Banking,53.0,Other
2022-11-08,,97007.0,49.0,South,Hyderabad,India,20.0,Net Banking,68.0,Other
2022-05-27,Mouse,84826.0,29.0,South,Delhi,India,10.0,Credit Card,31.0,Female
2022-07-07,Laptop,55898.0,18.0,West,Ahmedabad,UK,10.0,UPI,66.0,Female
2022-03-14,Camera,20145.0,12.0,East,Mumbai,India,5.0,Cash,68.0,Female
2022-08-20,Laptop,52191.0,34.0,West,Delhi,India,15.0,Cash,37.0,Female
2022-05-11,Keyboard,10500.0,24.0,East,Jaipur,Canada,20.0,Cash,53.0,Male
2022-04-24,Printer,,37.0,South,,UK,20.0,Debit Card,39.0,Female
2022-03-24,,58223.0,44.0,North,Lucknow,USA,0.0,Net Banking,60.0,Other
2022-06-01,Phone,5673.0,10.0,West,Ahmedabad,USA,20.0,Debit Card,19.0,Other
2022-10-08,Laptop,33024.0,19.0,West,Bangalore,France,5.0,Cash,18.0,Female
2022-01-07,Tablet,62659.0,14.0,North,Delhi,,20.0,Debit Card,37.0,Other
2022-12-12,Camera,14291.0,3.0,West,Pune,Canada,5.0,UPI,26.0,Other
2022-02-22,Printer,44431.0,1.0,East,Jaipur,UK,20.0,Cash,29.0,Female
2022-03-18,Laptop,45354.0,46.0,South,Delhi,Germany,15.0,UPI,49.0,Female
2022-08-08,Printer,29575.0,10.0,South,Mumbai,UK,20.0,UPI,65.0,Male
2022-12-01,Laptop,50717.0,24.0,West,Delhi,UK,10.0,Net Banking,37.0,Other
,Laptop,90294.0,23.0,East,Pune,India,5.0,Debit Card,62.0,Male
2022-10-20,Laptop,95333.0,21.0,North,Mumbai,USA,0.0,Debit Card,47.0,
2022-10-10,Laptop,80172.0,2.0,West,Pune,UK,5.0,Debit Card,58.0,
2022-09-11,Camera,61175.0,20.0,West,Kolkata,Canada,5.0,Cash,62.0,Other
2022-10-12,Phone,86940.0,27.0,South,Jaipur,UK,20.0,Credit Card,32.0,Male
2022-03-17,Tablet,46430.0,24.0,North,Mumbai,USA,5.0,Net Banking,54.0,Female
2022-02-12,Smartwatch,24199.0,18.0,North,Mumbai,Canada,5.0,UPI,42.0,Female
2022-11-02,Camera,99615.0,9.0,North,Hyderabad,UK,15.0,Net Banking,23.0,Female
2022-11-08,Tablet,89963.0,49.0,North,Chennai,,10.0,Net Banking,30.0,Male
2022-07-29,Phone,72494.0,16.0,West,Bangalore,Germany,15.0,UPI,35.0,
2022-01-29,Keyboard,16060.0,2.0,South,Kolkata,Germany,0.0,Net Banking,48.0,Other
2022-06-13,Keyboard,59195.0,7.0,West,Hyderabad,UK,10.0,Debit Card,43.0,
2022-01-29,Camera,9369.0,28.0,East,Ahmedabad,USA,5.0,Debit Card,39.0,Female
2022-10-02,Printer,31205.0,47.0,West,Hyderabad,UK,0.0,Cash,28.0,Male
2022-04-13,Printer,43007.0,25.0,South,,Canada,0.0,Debit Card,54.0,Female
2022-01-28,Headphones,96243.0,7.0,East,Lucknow,Germany,10.0,Cash,32.0,Other
2022-04-06,,29192.0,37.0,North,Pune,UK,0.0,Cash,62.0,Female
2022-05-17,Laptop,27564.0,8.0,South,Hyderabad,India,20.0,Net Banking,34.0,Male
2022-11-20,Phone,4863.0,41.0,West,Pune,UK,,UPI,67.0,Other
2022-09-07,Keyboard,72355.0,40.0,North,Chennai,Canada,10.0,Credit Card,35.0,Other
2022-06-21,Phone,74048.0,3.0,,Pune,France,,UPI,26.0,Other
2022-03-03,Printer,44562.0,48.0,West,Jaipur,UK,20.0,Cash,64.0,Other
2022-02-20,Keyboard,97366.0,3.0,West,Hyderabad,Canada,10.0,Cash,52.0,Female
2022-10-09,Phone,8621.0,11.0,West,Ahmedabad,USA,5.0,Credit Card,30.0,Other
2022-09-30,Mouse,18200.0,31.0,East,Kolkata,UK,20.0,Net Banking,55.0,Female
2022-04-24,Laptop,86036.0,35.0,North,Bangalore,India,0.0,Net Banking,33.0,Other
2022-07-07,Mouse,51980.0,40.0,West,Pune,,5.0,Cash,50.0,Other
2022-01-12,Camera,8051.0,12.0,West,Kolkata,Canada,15.0,UPI,27.0,Other
2022-09-14,Laptop,85573.0,19.0,North,Lucknow,India,0.0,Net Banking,54.0,Male
2022-01-05,Tablet,5309.0,48.0,West,Jaipur,France,20.0,UPI,28.0,Other
2022-02-18,Laptop,27956.0,44.0,South,Bangalore,UK,5.0,Credit Card,,Female
2022-01-30,Laptop,63979.0,42.0,North,Hyderabad,India,10.0,UPI,63.0,Other
2022-01-13,Monitor,72735.0,45.0,East,Hyderabad,Germany,0.0,Debit Card,50.0,Female
2022-02-22,Smartwatch,71645.0,39.0,North,Lucknow,Germany,20.0,Credit Card,26.0,Other
2022-04-27,Camera,79626.0,43.0,East,Hyderabad,Germany,20.0,Cash,42.0,Male
2022-03-22,Keyboard,37093.0,36.0,South,Hyderabad,India,15.0,Debit Card,41.0,Female
2022-02-11,Keyboard,70814.0,40.0,West,Lucknow,Canada,5.0,UPI,36.0,Male
2022-05-11,Headphones,17274.0,14.0,North,Mumbai,India,10.0,Debit Card,68.0,Female
2022-07-22,Keyboard,58961.0,35.0,South,Kolkata,,0.0,Cash,61.0,Male
2022-12-13,Printer,56674.0,48.0,,Mumbai,France,5.0,Credit Card,67.0,Female
2022-08-03,Laptop,45996.0,42.0,South,Bangalore,France,5.0,Debit Card,64.0,Female
2022-02-25,Printer,17206.0,46.0,North,Mumbai,,15.0,Credit Card,39.0,
2022-05-20,,92791.0,17.0,South,Kolkata,USA,0.0,Cash,51.0,
2022-07-03,Tablet,70542.0,26.0,South,Jaipur,UK,10.0,UPI,26.0,Other
2022-02-28,Printer,49394.0,11.0,North,Ahmedabad,France,20.0,Net Banking,18.0,Female
2022-06-26,Phone,615.0,17.0,North,Lucknow,Canada,0.0,Credit Card,63.0,Female
2022-01-01,Mouse,13431.0,9.0,East,,India,5.0,Net Banking,69.0,Other
2022-10-18,Smartwatch,86804.0,17.0,North,Chennai,USA,5.0,Net Banking,29.0,Female
,Tablet,37140.0,26.0,West,Mumbai,Germany,20.0,Net Banking,45.0,Other
2022-02-23,Mouse,,8.0,North,Lucknow,Canada,10.0,Credit Card,49.0,Female
2022-08-11,Tablet,14408.0,22.0,West,Pune,UK,0.0,Cash,53.0,Female
2022-02-04,Headphones,55187.0,34.0,North,Bangalore,UK,10.0,Credit Card,,Other
2022-08-17,Mouse,490.0,3.0,North,Lucknow,UK,15.0,Credit Card,38.0,Female
2022-08-01,Phone,6969.0,32.0,West,,Germany,5.0,Credit Card,28.0,Female
2022-01-08,Laptop,28721.0,23.0,North,Kolkata,Canada,20.0,Debit Card,31.0,Female
2022-04-10,Camera,29427.0,28.0,East,Hyderabad,Canada,,Debit Card,39.0,Other
2022-01-27,Laptop,70290.0,30.0,East,Lucknow,UK,15.0,Net Banking,24.0,Male
2022-06-29,Tablet,43326.0,38.0,South,,France,20.0,Net Banking,40.0,Male
2022-05-06,Mouse,61486.0,10.0,South,Ahmedabad,Canada,10.0,Debit Card,68.0,Female
2022-04-02,Monitor,,3.0,North,Bangalore,Canada,15.0,Debit Card,28.0,Female
2022-12-20,Printer,89487.0,11.0,East,Jaipur,India,15.0,Credit Card,49.0,Female
2022-01-14,Keyboard,5998.0,,,Kolkata,Canada,20.0,Credit Card,32.0,Other
2022-03-21,Mouse,43032.0,26.0,East,Lucknow,USA,20.0,Credit Card,55.0,Other
2022-11-01,Mouse,21772.0,16.0,East,Pune,UK,5.0,Credit Card,66.0,Female
2022-10-31,Keyboard,77953.0,31.0,,Chennai,France,0.0,UPI,64.0,Male
2022-07-20,Printer,,15.0,East,Kolkata,UK,5.0,Credit Card,,Other
2022-05-26,Headphones,52435.0,12.0,West,Pune,Canada,0.0,Debit Card,44.0,Female
2022-04-10,Monitor,19277.0,46.0,North,Hyderabad,India,10.0,Credit Card,,Other
2022-12-25,Monitor,,49.0,South,Hyderabad,Germany,0.0,Cash,35.0,Other
,Camera,97593.0,19.0,North,Hyderabad,Germany,20.0,Debit Card,59.0,Female
,Keyboard,83263.0,33.0,West,Jaipur,France,15.0,,45.0,Other
2022-03-09,Smartwatch,77706.0,12.0,East,Lucknow,UK,10.0,Net Banking,27.0,Male
2022-08-01,Smartwatch,61369.0,18.0,South,Mumbai,India,10.0,,,Other
2022-12-01,Printer,17127.0,11.0,West,Hyderabad,USA,0.0,Net Banking,48.0,Other
2022-09-15,Keyboard,92060.0,4.0,East,Kolkata,USA,15.0,Net Banking,69.0,Other
2022-01-15,Laptop,62866.0,31.0,North,Delhi,Germany,0.0,Debit Card,40.0,Male
2022-10-12,Phone,86940.0,27.0,South,Jaipur,UK,20.0,Credit Card,32.0,Male
2022-02-20,Keyboard,55261.0,30.0,South,Lucknow,Germany,,Net Banking,59.0,Male
2022-10-21,Keyboard,51528.0,7.0,South,Delhi,USA,15.0,Credit Card,22.0,Other
2022-03-21,Monitor,73003.0,28.0,North,Pune,USA,10.0,Net Banking,43.0,Female
2022-05-28,Camera,78912.0,16.0,South,Kolkata,,0.0,Cash,38.0,Female
2022-02-08,Mouse,2223.0,33.0,East,Delhi,France,15.0,UPI,19.0,Female
2022-10-20,,34735.0,3.0,East,Ahmedabad,UK,15.0,UPI,28.0,Other
2022-04-11,Headphones,57896.0,23.0,North,Hyderabad,Canada,0.0,UPI,28.0,Female
,Phone,5051.0,43.0,North,Pune,France,0.0,Cash,65.0,Other
2022-10-18,Laptop,73668.0,48.0,South,Jaipur,India,5.0,Net Banking,56.0,Female
2022-05-29,Tablet,47731.0,34.0,West,Delhi,USA,5.0,Net Banking,35.0,Male
2022-11-22,Printer,81397.0,41.0,,Mumbai,USA,0.0,Credit Card,50.0,Male
2022-01-16,Keyboard,93448.0,43.0,West,Chennai,Canada,20.0,UPI,,Male
2022-09-24,Tablet,51112.0,42.0,,Bangalore,Canada,5.0,Credit Card,62.0,Male
2022-01-03,Monitor,17957.0,35.0,South,Hyderabad,Germany,5.0,Net Banking,58.0,Male
2022-08-05,Keyboard,11185.0,4.0,South,Delhi,Canada,5.0,Cash,68.0,Other
2022-03-08,Laptop,,39.0,North,Mumbai,UK,10.0,Cash,25.0,Male
2022-09-23,Camera,,28.0,East,Delhi,France,15.0,Credit Card,67.0,Male
2022-01-12,Printer,61565.0,15.0,,Lucknow,USA,20.0,UPI,52.0,Female
2022-05-28,Phone,77076.0,44.0,West,Lucknow,Germany,15.0,Cash,22.0,Other
2022-02-09,Printer,50171.0,46.0,South,Jaipur,Germany,20.0,UPI,24.0,Female
2022-01-06,Tablet,91663.0,16.0,,Bangalore,,20.0,Cash,50.0,Other
2022-02-24,Headphones,34584.0,,West,Kolkata,USA,20.0,Credit Card,59.0,Female
2022-03-12,Monitor,85192.0,48.0,South,Bangalore,Canada,10.0,Cash,37.0,Male
2022-10-23,Headphones,42084.0,47.0,South,Delhi,UK,15.0,Net Banking,38.0,Male
2022-09-27,Monitor,27260.0,12.0,South,Hyderabad,France,,Credit Card,40.0,Male
2022-06-22,Phone,69302.0,9.0,South,Kolkata,UK,,Credit Card,44.0,Male
2022-03-03,Printer,44562.0,48.0,West,Jaipur,UK,20.0,Cash,64.0,Other
2022-06-27,,99345.0,29.0,West,Lucknow,Canada,20.0,Credit Card,36.0,
2022-12-15,Printer,65597.0,4.0,North,Hyderabad,France,10.0,Credit Card,29.0,Other
2022-09-18,Monitor,4468.0,9.0,West,Delhi,USA,0.0,Net Banking,23.0,Other
2022-01-05,Laptop,61746.0,31.0,West,Kolkata,France,,Cash,58.0,Male
2022-04-25,Printer,63872.0,40.0,North,Ahmedabad,India,0.0,Credit Card,42.0,Male
,Phone,38623.0,36.0,East,Jaipur,Canada,10.0,Debit Card,60.0,Female
2022-05-13,Mouse,86536.0,4.0,East,Pune,Germany,15.0,Net Banking,34.0,Male
2022-12-08,Mouse,83893.0,37.0,North,Bangalore,Germany,0.0,Cash,28.0,Male
2022-01-12,Laptop,24700.0,40.0,North,Hyderabad,France,20.0,UPI,63.0,Other
2022-03-10,Camera,79658.0,42.0,West,,UK,15.0,Net Banking,53.0,Male
2022-03-14,Tablet,3426.0,23.0,West,Lucknow,France,15.0,UPI,18.0,Other
2022-06-19,Phone,20345.0,3.0,South,Delhi,Germany,20.0,Cash,44.0,Other
2022-10-19,Printer,49152.0,41.0,South,Chennai,India,0.0,Credit Card,50.0,Male
2022-09-26,Phone,64484.0,,North,Delhi,India,10.0,Credit Card,56.0,Other
,Smartwatch,96733.0,37.0,West,Hyderabad,France,10.0,UPI,44.0,Female
2022-02-10,Tablet,94313.0,49.0,South,Chennai,USA,15.0,Credit Card,44.0,Other
2022-01-25,Camera,48617.0,39.0,South,Kolkata,India,,Cash,52.0,Other
2022-06-12,Laptop,78562.0,49.0,South,Kolkata,USA,15.0,Cash,41.0,Female
2022-10-12,Tablet,9047.0,2.0,East,Lucknow,Germany,20.0,Net Banking,35.0,Female
2022-07-07,Keyboard,19084.0,24.0,West,Lucknow,UK,5.0,Credit Card,,Female
2022-04-04,Headphones,2637.0,7.0,North,Pune,USA,0.0,Cash,43.0,Female
2022-10-14,Printer,74305.0,26.0,South,Jaipur,Canada,15.0,Cash,60.0,Other
,,62680.0,45.0,,Lucknow,India,5.0,Credit Card,68.0,Female
2022-11-07,Smartwatch,65624.0,40.0,East,Hyderabad,France,20.0,Debit Card,61.0,Female
2022-10-19,Laptop,13261.0,15.0,West,Hyderabad,UK,5.0,UPI,46.0,Other
2022-08-06,Laptop,6189.0,44.0,West,Delhi,USA,15.0,Credit Card,19.0,Male
2022-03-07,Phone,45536.0,6.0,West,Jaipur,India,0.0,Debit Card,60.0,Male
2022-10-09,Tablet,38467.0,16.0,East,Kolkata,France,,UPI,40.0,Other
2022-04-09,Phone,82766.0,2.0,North,Ahmedabad,UK,20.0,Cash,59.0,Female
2022-06-02,Smartwatch,12479.0,18.0,East,Mumbai,,20.0,Credit Card,,Other
2022-08-06,Laptop,806.0,25.0,South,Jaipur,France,5.0,Debit Card,56.0,Other
2022-06-18,Monitor,39269.0,26.0,,Pune,France,5.0,Net Banking,41.0,
2022-09-04,Smartwatch,5026.0,8.0,West,Kolkata,France,15.0,,43.0,Female
2022-11-26,Mouse,39967.0,38.0,South,Hyderabad,USA,15.0,Cash,32.0,Other
2022-07-09,Smartwatch,74517.0,27.0,North,,Canada,20.0,UPI,46.0,Male
,Keyboard,82163.0,40.0,,Chennai,Canada,20.0,Debit Card,40.0,Other
2022-09-17,Mouse,93548.0,33.0,South,Chennai,France,,Cash,44.0,Female
2022-12-21,Tablet,21684.0,5.0,East,Chennai,UK,0.0,UPI,68.0,Female
2022-02-07,Mouse,25525.0,4.0,South,Pune,France,10.0,UPI,31.0,Female
2022-09-03,Keyboard,37525.0,43.0,East,Hyderabad,USA,5.0,Debit Card,55.0,Female
2022-09-19,Tablet,44065.0,18.0,North,Pune,Germany,20.0,Debit Card,32.0,Male
2022-05-04,Phone,31490.0,5.0,South,Mumbai,USA,10.0,Cash,44.0,Other
2022-11-28,Laptop,80959.0,23.0,East,Hyderabad,Canada,20.0,Net Banking,49.0,Other
2022-04-13,Mouse,52444.0,13.0,East,Kolkata,UK,5.0,Net Banking,54.0,Female
2022-09-12,Headphones,17676.0,34.0,South,Lucknow,USA,0.0,Debit Card,18.0,Male
2022-12-28,Phone,5094.0,45.0,South,Kolkata,Germany,0.0,Debit Card,53.0,Male
2022-12-19,Tablet,36210.0,24.0,West,Lucknow,USA,0.0,Debit Card,68.0,Other
2022-05-24,Phone,24056.0,40.0,West,Kolkata,Canada,0.0,Credit Card,27.0,Male
2022-12-23,Printer,57296.0,26.0,East,Delhi,France,5.0,Net Banking,59.0,Female
2022-01-04,Keyboard,39995.0,2.0,East,Ahmedabad,Canada,5.0,Debit Card,47.0,Female
2022-11-01,,7633.0,18.0,South,Jaipur,India,10.0,Credit Card,56.0,Other
2022-01-26,Mouse,95048.0,13.0,East,Lucknow,India,20.0,Net Banking,28.0,Male
2022-09-11,Laptop,75974.0,36.0,East,,Canada,5.0,Credit Card,69.0,Male
2022-12-01,Printer,9937.0,49.0,North,Pune,UK,20.0,Credit Card,44.0,Male
2022-06-01,Headphones,68789.0,34.0,North,Mumbai,Canada,0.0,Net Banking,31.0,Male
2022-03-14,Laptop,98075.0,37.0,East,Kolkata,France,5.0,Credit Card,27.0,Female
2022-01-22,Laptop,83758.0,8.0,South,Chennai,Germany,0.0,Cash,68.0,Male
2022-12-12,Smartwatch,91973.0,21.0,South,Hyderabad,India,5.0,Debit Card,62.0,Male
2022-01-19,Keyboard,89624.0,5.0,North,Kolkata,Canada,0.0,Debit Card,62.0,Male
2022-06-09,Monitor,58679.0,24.0,West,Pune,Germany,0.0,Debit Card,64.0,Male
2022-05-21,Phone,26228.0,16.0,South,Pune,Canada,5.0,Net Banking,67.0,Other
2022-04-28,Laptop,1268.0,28.0,East,Bangalore,France,20.0,Debit Card,45.0,Male
,Tablet,17404.0,38.0,South,Jaipur,USA,10.0,UPI,25.0,Male
2022-02-12,Smartwatch,24199.0,18.0,North,Mumbai,Canada,5.0,UPI,42.0,Female
2022-03-31,,81888.0,17.0,North,Pune,Germany,10.0,Debit Card,59.0,Other
2022-07-15,Monitor,67808.0,19.0,East,Ahmedabad,USA,10.0,UPI,,Female
2022-10-30,Monitor,56340.0,40.0,North,Lucknow,India,15.0,Credit Card,26.0,Other
2022-04-14,Phone,2981.0,10.0,North,Chennai,,,UPI,67.0,Male
2022-07-30,Mouse,34665.0,38.0,South,Chennai,France,15.0,UPI,18.0,Male
2022-03-09,Headphones,3591.0,22.0,South,Pune,UK,0.0,Credit Card,24.0,Other
2022-11-11,Monitor,58101.0,18.0,West,,Germany,15.0,Debit Card,40.0,Other
2022-07-12,Printer,15677.0,43.0,North,Delhi,Canada,5.0,Credit Card,62.0,Other
2022-01-31,Mouse,31656.0,49.0,East,Ahmedabad,France,0.0,Cash,21.0,Other
2022-08-19,Smartwatch,42714.0,26.0,South,Bangalore,Canada,15.0,Credit Card,52.0,Other
2022-03-06,Smartwatch,43890.0,26.0,West,Bangalore,Germany,0.0,UPI,42.0,Other
2022-10-11,Tablet,85809.0,44.0,South,Jaipur,Canada,5.0,Net Banking,50.0,Other
2022-09-06,Camera,89845.0,29.0,East,Kolkata,Germany,10.0,Credit Card,50.0,Male
2022-01-20,Tablet,34678.0,,East,Delhi,Germany,5.0,Net Banking,19.0,Female
2022-11-16,,21022.0,7.0,North,Bangalore,India,20.0,Cash,58.0,Female
2022-10-18,Printer,96721.0,12.0,North,Bangalore,France,5.0,Cash,29.0,Male
2022-01-07,Monitor,,33.0,West,Pune,Canada,10.0,UPI,21.0,Male
2022-02-25,Mouse,63951.0,39.0,North,Delhi,,5.0,Credit Card,51.0,Other
2022-11-01,Smartwatch,63680.0,31.0,East,Kolkata,UK,15.0,UPI,67.0,Other
2022-06-27,Headphones,59972.0,39.0,East,Lucknow,UK,5.0,,68.0,Other
2022-05-25,Printer,90171.0,28.0,West,Bangalore,Canada,0.0,,58.0,
2022-03-13,Headphones,27341.0,23.0,,Pune,Canada,15.0,,61.0,Male
2022-11-10,Smartwatch,,36.0,North,Chennai,India,5.0,Cash,66.0,Male
2022-03-20,Printer,15223.0,,East,Pune,USA,20.0,Cash,27.0,Other
2022-08-10,Smartwatch,15129.0,35.0,South,Chennai,,15.0,Credit Card,19.0,Female
2022-07-20,,44514.0,33.0,,Ahmedabad,USA,10.0,Debit Card,48.0,Other
2022-08-30,Camera,77462.0,5.0,West,Delhi,USA,0.0,Credit Card,28.0,
2022-03-10,Mouse,,2.0,East,Chennai,Germany,5.0,UPI,26.0,Female
2022-06-02,Mouse,81633.0,45.0,North,Lucknow,Germany,20.0,,53.0,Other
2022-10-18,Monitor,28122.0,39.0,East,Hyderabad,India,15.0,UPI,25.0,Other
2022-11-19,Laptop,32734.0,10.0,South,Mumbai,Canada,10.0,Cash,,Other
2022-08-04,Keyboard,70311.0,31.0,North,Delhi,USA,10.0,Net Banking,23.0,Other
2022-05-31,Camera,25516.0,46.0,East,Jaipur,USA,20.0,Credit Card,61.0,Female
2022-06-04,Tablet,11460.0,7.0,West,Bangalore,Canada,20.0,Net Banking,46.0,Other
2022-04-23,Smartwatch,16906.0,10.0,North,Ahmedabad,Germany,10.0,Debit Card,69.0,Other
2022-12-02,Tablet,78112.0,1.0,East,Chennai,,0.0,UPI,38.0,Female
2022-12-14,Mouse,,40.0,South,,USA,20.0,,28.0,
2022-05-13,Tablet,81937.0,3.0,East,Chennai,Germany,5.0,Net Banking,41.0,Other
2022-03-01,Tablet,96133.0,45.0,East,Lucknow,USA,5.0,UPI,62.0,Female
2022-02-14,Monitor,56733.0,40.0,North,Kolkata,France,5.0,Credit Card,57.0,Female
2022-04-20,Laptop,76150.0,24.0,West,Pune,Canada,0.0,Credit Card,61.0,Other
2022-12-30,Camera,93815.0,47.0,East,Bangalore,Canada,10.0,Credit Card,,Male
2022-04-06,Camera,85743.0,45.0,South,Chennai,UK,10.0,Cash,19.0,Other
2022-10-07,Tablet,82484.0,48.0,North,Pune,India,0.0,UPI,,Other
2022-08-18,Monitor,79311.0,47.0,South,Ahmedabad,Germany,15.0,Credit Card,21.0,Male
2022-10-24,Tablet,31415.0,23.0,South,Jaipur,Germany,10.0,Net Banking,38.0,Other
2022-06-06,Printer,94987.0,49.0,West,Kolkata,India,0.0,Credit Card,43.0,Male
2022-12-20,Smartwatch,791.0,1.0,East,Jaipur,India,5.0,Net Banking,62.0,
2022-12-28,Headphones,37145.0,,South,Chennai,UK,15.0,Net Banking,31.0,Other
2022-04-27,Phone,61926.0,33.0,West,Pune,France,15.0,UPI,19.0,Female
2022-10-03,Printer,96464.0,10.0,North,Bangalore,France,10.0,Debit Card,69.0,Male
2022-05-17,Headphones,58319.0,8.0,West,Chennai,UK,5.0,Debit Card,21.0,Other
2022-01-16,Smartwatch,40569.0,36.0,North,,Germany,15.0,Credit Card,18.0,Other
2022-06-02,Mouse,,6.0,South,Delhi,Germany,5.0,UPI,40.0,Male
2022-05-26,Phone,36019.0,6.0,South,Delhi,India,5.0,Credit Card,50.0,Male
2022-10-04,Tablet,30664.0,12.0,North,Hyderabad,India,0.0,UPI,43.0,Female
2022-03-31,Headphones,39825.0,11.0,South,Lucknow,USA,0.0,UPI,24.0,Female
2022-11-24,Headphones,29809.0,12.0,East,Pune,India,20.0,UPI,69.0,Female
2022-05-31,Monitor,30105.0,18.0,West,,Germany,5.0,UPI,39.0,
2022-03-17,Camera,,16.0,North,,Germany,5.0,UPI,31.0,Female
2022-07-17,Mouse,21023.0,31.0,East,Mumbai,UK,10.0,Credit Card,59.0,Other
2022-09-10,Printer,,12.0,East,Mumbai,India,0.0,UPI,66.0,Other
2022-11-17,Camera,62147.0,13.0,West,Hyderabad,Canada,5.0,Cash,35.0,Other
2022-11-24,Tablet,45301.0,3.0,West,Hyderabad,India,20.0,Credit Card,55.0,Other
2022-02-20,Smartwatch,49693.0,14.0,East,Ahmedabad,Canada,10.0,UPI,52.0,Female
2022-08-13,Tablet,19701.0,16.0,,Jaipur,UK,,Credit Card,,Male
2022-04-05,Mouse,82868.0,32.0,,Chennai,Canada,0.0,UPI,42.0,Other
2022-01-11,Headphones,2529.0,6.0,North,,UK,10.0,Credit Card,63.0,Female
,Keyboard,28710.0,18.0,West,Chennai,India,15.0,Credit Card,51.0,Male
,,58966.0,29.0,East,Ahmedabad,India,0.0,Net Banking,33.0,Male
2022-02-11,Printer,15828.0,31.0,North,Chennai,UK,20.0,Credit Card,34.0,Female
2022-11-25,Phone,93998.0,31.0,South,Pune,USA,10.0,Net Banking,55.0,Male
2022-01-12,Laptop,48739.0,42.0,West,Ahmedabad,France,10.0,Debit Card,36.0,Other
2022-07-27,Camera,5795.0,46.0,South,Ahmedabad,UK,20.0,UPI,42.0,
2022-04-11,Smartwatch,51133.0,39.0,West,Chennai,Canada,20.0,Cash,47.0,Other
2022-02-02,Smartwatch,50805.0,15.0,North,Pune,USA,0.0,Debit Card,20.0,Male
2022-05-25,Mouse,34335.0,34.0,East,Kolkata,Germany,0.0,Debit Card,63.0,Male
2022-12-07,Tablet,40801.0,17.0,East,Chennai,Canada,15.0,Credit Card,,Other
2022-06-11,Smartwatch,13898.0,24.0,East,Kolkata,Germany,5.0,Debit Card,23.0,Male
2022-05-02,Smartwatch,76541.0,27.0,,Bangalore,USA,10.0,Debit Card,56.0,Female
,Keyboard,792.0,31.0,North,Mumbai,Canada,0.0,UPI,25.0,Male
2022-05-11,Printer,34128.0,41.0,North,Lucknow,France,10.0,Credit Card,19.0,Male
2022-03-07,Phone,77165.0,46.0,South,Jaipur,USA,5.0,Cash,26.0,Other
2022-07-02,Headphones,,2.0,North,Pune,USA,10.0,Credit Card,57.0,Male
